epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,500.958,0.88839,1.73641,0.17969,0.60061,1.19982,0.8819,0.92903,0.95804,0.71147,0.87578,0.92258,0.94898,0.56589,0.99651,1.48952,0.02686,0.5875,1.09931,0.001484,0.001484,0.001484
88,505.985,0.91418,1.79417,0.17121,0.59963,1.20356,0.8906,0.89286,0.95244,0.69047,0.85875,0.8629,0.88821,0.53604,1.01729,1.55715,0.03434,0.61933,1.09865,0.001478,0.001478,0.001478
89,510.932,0.89152,1.67778,0.16828,0.58348,1.17805,0.88232,0.94194,0.94751,0.70211,0.86719,0.92903,0.91578,0.53591,0.98039,1.49381,0.03212,0.70036,1.0766,0.001472,0.001472,0.001472
90,517.248,0.89557,1.7145,0.17822,0.56665,1.18297,0.87876,0.93548,0.95581,0.70458,0.87876,0.93548,0.95595,0.5533,0.98372,1.49607,0.02986,0.66132,1.09783,0.001466,0.001466,0.001466
91,522.738,0.89699,1.74979,0.17695,0.57243,1.17575,0.87762,0.91613,0.95688,0.71979,0.86444,0.90514,0.93485,0.56366,0.96578,1.46107,0.03285,0.62623,1.08296,0.00146,0.00146,0.00146
92,528.115,0.87603,1.67366,0.17023,0.56004,1.18883,0.89802,0.90968,0.95008,0.70847,0.89567,0.90968,0.94485,0.56821,0.98835,1.43057,0.02705,0.64512,1.08726,0.001454,0.001454,0.001454
93,533.785,0.86147,1.78646,0.16644,0.56961,1.17358,0.86099,0.90968,0.95467,0.70696,0.85449,0.90323,0.94833,0.57086,0.99549,1.45784,0.03136,0.61653,1.08853,0.001448,0.001448,0.001448
94,539.626,0.88893,1.77612,0.17815,0.56105,1.19147,0.87122,0.91655,0.95561,0.72079,0.87122,0.91655,0.95701,0.57705,0.96022,1.4587,0.02557,0.581,1.08694,0.001442,0.001442,0.001442
95,544.571,0.84835,1.67463,0.16295,0.54574,1.1748,0.87833,0.93548,0.95019,0.70478,0.86621,0.92258,0.93153,0.56628,0.95542,1.4649,0.02423,0.63664,1.08615,0.001436,0.001436,0.001436
96,550.511,0.86695,1.68195,0.1693,0.56256,1.16404,0.90929,0.92258,0.9621,0.71907,0.90249,0.91613,0.95523,0.58741,0.94233,1.43143,0.02539,0.58304,1.06693,0.00143,0.00143,0.00143
97,555.853,0.87623,1.70071,0.16724,0.56369,1.17553,0.9139,0.89028,0.95406,0.72456,0.9139,0.89028,0.95802,0.57423,0.95876,1.44727,0.02386,0.58584,1.07796,0.001424,0.001424,0.001424
